Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,San Marino,1989
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Turkey - Mikromed,1990
Technical Support,LIFECODES,Gen-Probe Fluoroanalyzer,Europe,1991
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Venezuela,1992
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Zimbabwe,1993
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Ecuador,1994
Sales and Distribution,LEADER Systems,LEADER 450i,Australia,1995
Sales and Distribution,LIFECODES,RBC Genotyping,Israel,1996
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Moldova,1997
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Portugal,1998
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Hong Kong,1999
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Ireland,2000
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Russian Federation,2001
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Palau,2002
Sales and Distribution,LEADER Systems,LEADER 450i,Belarus,2003
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Romania,2004
Sales and Distribution,Diaclone,Diaclone Elispot,UK Sales & Orders,2005
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Malawi,2006
Sales and Distribution,Elucigene,Elucigene FH20 (Familial Hypercholesterolaemia),Germany,2007
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Luxembourg,2008
Sales and Distribution,Elucigene,Elucigene TRP (Thrombosis) Products,Germany,2009
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Tajikistan,2010
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,Vatican City,2011
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Spain,2012
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Japan,2013
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Malta,2014
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Nigeria,2015
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Moldova,2016
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Ireland,2017
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Uruguay,2018
Sales and Distribution,Elucigene,Elucigene QST*R,Australia,2019
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Botswana,2020
Sales and Distribution,Aptima,APTIMA GC Assay,Lithuania,2021
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Moldova,2022
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Uruguay,2023
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Mozambique,2024
Sales and Distribution,Prodesse,Prodesse ProFlu+,Finland,2025
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Uruguay,2026
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Swaziland,2027
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Madagascar,2028
Sales and Distribution,LIFECODES,Gen-Probe Fluoroanalyzer,Bahrain,2029
Sales and Distribution,DTS Systems,DTS 800 System,Namibia,2030
Sales and Distribution,Pace,Pace 2 GC PCA,Kyrgyzstan,2031
Sales and Distribution,Prodesse,Prodesse ProFlu+,Belgium,2032
Sales and Distribution,DTS Systems,DTS 400 System,France,2033
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Guatemala,2034
Sales and Distribution,LIFECODES,Cytokine SNP Typing,Tunisia,2035
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Tajikistan,2036
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,United Kingdom - South,2037
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Philippines,2038
Sales and Distribution,Prodesse,Prodesse ProParaflu+,Spain,2039
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Turkey - Mikromed,2040
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Iceland,2041
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Uzbekistan,2042
Sales and Distribution,Aptima,APTIMA CT Assay,Kiribati,2043
Sales and Distribution,Prodesse,Prodesse ProPneumo-1,Venezuela,2044
Sales and Distribution,LIFECODES,LSA-MIC,Indonesia,2045
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Peru,2046
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Venezuela,2047
Sales and Distribution,DTS Systems,DTS 800 System,Belarus,2048
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Guatemala,2049
Sales and Distribution,Aptima,APTIMA GC Assay,Jamaica,2050
Sales and Distribution,DTS Systems,DTS 800 System,Tajikistan,2051
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,United States,2052
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,South Africa,2053
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Brazil,2054
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Angola,2055
Sales and Distribution,Pace,Pace 2 CT,Peru,2056
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Kyrgyzstan,2057
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Venezuela,2058
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Georgia,2059
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,Greece,2060
Sales and Distribution,LEADER Systems,LEADER HC+,Peru,2061
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Fiji,2062
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Canada - Ontario,2063
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Cyprus,2064
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Nauru,2065
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Vanuatu,2066
Sales and Distribution,Aptima,APTIMA CT Assay,Romania,2067
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Vietnam,2068
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Germany,2069
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,United Arab Emirates,2070
Sales and Distribution,Pace,Pace 2 GC PCA,Nauru,2071
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Mali,2072
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Austria,2073
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Botswana,2074
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Zimbabwe,2075
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,United States,2076
Sales and Distribution,Elucigene,Elucigene CF (Cystic Fibrosis) Products,Czech Republic,2077
Sales and Distribution,Diaclone,Diaclone Elisa,Czech Republic - BARIA,2078
Sales and Distribution,Pace,Pace 2 GC PCA,Kuwait,2079
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Moldova,2080
Sales and Distribution,TIGRIS,TIGRIS DTS System,Namibia,2081
Sales and Distribution,LEADER Systems,LEADER 50i,United Kingdom,2082
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Singapore,2083
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,United States,2084
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Jamaica,2085
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,France,2086
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Kenya,2087
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Turkey - MedKim,2088
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Azerbaijan,2089
Sales and Distribution,DTS Systems,DTS 800 System,Kazakhstan,2090
Sales and Distribution,LEADER Systems,LEADER 450i,Palau,2091
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Mozambique,2092
Sales and Distribution,Streptococcus - GASDirect,GASDirect Test,Bahamas,2093
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Switzerland German Speaking,2094
Sales and Distribution,Pace,Pace 2 CT PCA,Honduras,2095
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,Taiwan,2096
Technical Support,LIFECODES,LSA Single Antigen,Europe,2097
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Botswana,2098
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Georgia,2099
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Brazil,2100
Sales and Distribution,Pace,Pace 2 CT PCA,Cyprus,2101
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Palau,2102
Sales and Distribution,LEADER Systems,LEADER HC+,Switzerland French Speaking,2103
Sales and Distribution,LIFECODES,Screen & Identification,Poland,2104
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,Romania,2105
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Nigeria,2106
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Micronesia,2107
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Kiribati,2108
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Andorra,2109
Sales and Distribution,Diaclone,Diaclone Elispot,Denmark,2110
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Norway,2111
Sales and Distribution,LIFECODES,DSA Donor Specific Antibody,Italy,2112
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,Estonia - Direct Sales,2113
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Taiwan,2114
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Mauritius,2115
Technical Support,LIFECODES,RBC Genotyping,Europe,2116
Sales and Distribution,LEADER Systems,LEADER HC+,Bahamas,2117
Sales and Distribution,Diaclone,Diaclone Diaplex,United States,2118
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Kazakhstan,2119
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Fiji,2120
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Namibia,2121
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,United Arab Emirates,2122
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,South Africa,2123
Sales and Distribution,Pace,Pace 2 GC,Albania,2124
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,South Africa,2125
Sales and Distribution,Elucigene,Elucigene Ashkenazi Screening,Hong Kong,2126
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Czech Republic,2127
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Montenegro,2128
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Malta,2129
Sales and Distribution,Pace,Pace 2 CT PCA,Malta,2130
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Belarus,2131
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Azerbaijan,2132
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,Vatican City,2133
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Kyrgyzstan,2134
Sales and Distribution,Pace,Pace 2 CT,China,2135
Sales and Distribution,LEADER Systems,LEADER 50i,Tuvalu,2136
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Turkey - MedKim,2137
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,Honduras,2138
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Zambia,2139
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Mali,2140
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Ethiopia,2141
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Macedonia,2142
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Ireland,2143
Sales and Distribution,Elucigene,Elucigene Ashkenazi Screening,Poland,2144
Sales and Distribution,LEADER Systems,LEADER HC+,Chile,2145
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Brazil,2146
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Lesotho,2147
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Georgia,2148
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Chile,2149
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Czech Republic,2150
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Jamaica,2151
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Monaco,2152
Sales and Distribution,Elucigene,Elucigene TRP (Thrombosis) Products,Switzerland,2153
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Indonesia,2154
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Finland - Immuno Diagnostics,2155
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Serbia,2156
Sales and Distribution,TIGRIS,TIGRIS DTS System,Finland - Direct Sales,2157
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Guatemala,2158
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Nauru,2159
Sales and Distribution,LEADER Systems,LEADER 50i,Mauritius,2160
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,Ethiopia,2161
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Rwanda,2162
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Venezuela,2163
Sales and Distribution,Aptima,APTIMA GC Assay,Japan,2164
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,United Kingdom - North,2165
Sales and Distribution,Pace,Pace 2 GC PCA,Uganda,2166
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Egypt,2167
Sales and Distribution,Pace,Pace 2 CT/GC,Luxembourg,2168
Sales and Distribution,Pace,Pace 2 CT,Malaysia,2169
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Papua New Guinea,2170
Sales and Distribution,Pace,Pace 2 GC,Vatican City,2171
Locations,LIFECODES,Gen-Probe Fluoroanalyzer,Europe,2172
Sales and Distribution,Pace,Pace 2 CT PCA,Guatemala,2173
Sales and Distribution,Aptima,APTIMA Unisex Swab Specimen Collection Kit for Endovervical and Male Urethral Swab Specimens,Dominican Republic,2174
Sales and Distribution,Diaclone,Diaclone Diaplex,Egypt,2175
Sales and Distribution,Pace,Pace 2 CT PCA,Uzbekistan,2176
Sales and Distribution,Prodesse,Prodesse ProFAST+,Austria - BioProducts,2177
Sales and Distribution,LEADER Systems,LEADER HC+,United Kingdom - South,2178
Sales and Distribution,LEADER Systems,LEADER HC+,South Africa,2179
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Malawi,2180
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Vatican City,2181
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Peru,2182
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Tajikistan,2183
Sales and Distribution,Pace,Pace 2 CT/GC,Russian Federation,2184
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Palau,2185
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Mali,2186
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Mexico,2187
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Lesotho,2188
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Saudi Arabia,2189
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Indonesia,2190
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Kyrgyzstan,2191
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Nauru,2192
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Czech Republic,2193
Sales and Distribution,Prodesse,Prodesse ProFAST+,Venezuela,2194
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Vietnam,2195
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Azerbaijan,2196
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,DR Congo,2197
Sales and Distribution,LIFECODES,HLA Typing,Czech Republic,2198
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Finland - Immuno Diagnostics,2199
Sales and Distribution,Pace,Pace 2 CT PCA,Indonesia,2200
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Malaysia,2201
Technical Support,Culture Identification - Bacterial,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Gen-Probe Incorporated,2202
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Pakistan,2203
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Luxembourg,2204
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Bulgaria,2205
Sales and Distribution,Pace,Pace 2 CT/GC,Tajikistan,2206
Sales and Distribution,LEADER Systems,LEADER 50i,Philippines,2207
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Armenia,2208
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Austria,2209
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Kenya,2210
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Kyrgyzstan,2211
Sales and Distribution,Prodesse,Prodesse ProPneumo-1,Latvia,2212
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Ukraine,2213
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,India,2214
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Bulgaria,2215
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Netherlands,2216
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Honduras,2217
Sales and Distribution,Diaclone,Diaclone Elispot,Germany - Trinova,2218
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Greece,2219
Sales and Distribution,LIFECODES,KIR Genotyping,Morocco,2220
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Vatican City,2221
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Ethiopia,2222
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Turkey - MedKim,2223
Sales and Distribution,Prodesse,Prodesse ProAdeno+,Northern Ireland,2224
Customer Service,Blood Screening,Procleix HIV-1/HCV Assay,Gen-Probe Incorporated,2225
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,United States,2226
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,Mozambique,2227
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Malta,2228
Sales and Distribution,Pace,Pace 2 GC,Belgium,2229
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Australia,2230
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Italy,2231
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Namibia,2232
Sales and Distribution,DTS Systems,DTS 800 System,Hungary,2233
Sales and Distribution,LIFECODES,LSA-MIC,Morocco,2234
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,DR Congo,2235
Sales and Distribution,LIFECODES,LSA-MIC,Benelux-France,2236
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Greece,2237
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,Norway,2238
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Japan,2239
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Vanuatu,2240
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Argentina,2241
Sales and Distribution,Prodesse,Prodesse ProFAST+,India,2242
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Zimbabwe,2243
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Kiribati,2244
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Lithuania,2245
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Mauritius,2246
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Namibia,2247
Sales and Distribution,LEADER Systems,LEADER HC+,Madagascar,2248
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Nauru,2249
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Netherlands,2250
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Ecuador,2251
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Vanuatu,2252
Sales and Distribution,Diaclone,Diaclone Diaplex,Switzerland,2253
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Argentina,2254
Locations,PACE,PACE 2 CT PCA/PACE 2 GC PCA,Gen-Probe Incorporated,2255
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Nigeria,2256
Sales and Distribution,LEADER Systems,LEADER 450i,Bulgaria,2257
Sales and Distribution,LIFECODES,Screen & Identification,Thailand,2258
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Ecuador,2259
Sales and Distribution,Nucleon,Nucleon Phytopure/Plant,UK,2260
Sales and Distribution,DTS Systems,DTS 400 System,Finland - Immuno Diagnostics,2261
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Vatican City,2262
Sales and Distribution,Pace,Pace 2 GC PCA,Micronesia,2263
Sales and Distribution,Elucigene,Elucigene FH20 (Familial Hypercholesterolaemia),Israel,2264
Sales and Distribution,LEADER Systems,LEADER 50i,Swaziland,2265
Sales and Distribution,DTS Systems,DTS 400 System,India,2266
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Jordan,2267
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Austria,2268
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Argentina,2269
Sales and Distribution,Diaclone,Diaclone Diaplex,Italy - INALCO,2270
Sales and Distribution,Prodesse,Prodesse ProFlu+,Jordan,2271
Sales and Distribution,LIFECODES,HLA Typing,South Africa,2272
