LIFECODES,LIFECODES Screen & Identification,Turkey,ATQ Biyoteknloij,93,1847
LIFECODES,LIFECODES LSA Single Antigen,Turkey,ATQ Biyoteknloij,93,997
LIFECODES,LIFECODES Donor Specific Antibody,Turkey,ATQ Biyoteknloij,93,4474
LIFECODES,LIFECODES LSA MIC,Turkey,ATQ Biyoteknloij,93,2815
LIFECODES,Gen-Probe Fluoroanalyzer,United Kingdom,QUEST BIOMEDICAL,94,171
LIFECODES,LIFECODES HLA Genotyping,United Kingdom,QUEST BIOMEDICAL,94,1158
LIFECODES,LIFECODES KIR Genotyping,United Kingdom,QUEST BIOMEDICAL,94,6636
LIFECODES,LIFECODES Red Cell Genotyping,United Kingdom,QUEST BIOMEDICAL,94,2710
LIFECODES,LIFECODES Screen & Identification,United Kingdom,QUEST BIOMEDICAL,94,892
LIFECODES,LIFECODES LSA Single Antigen,United Kingdom,QUEST BIOMEDICAL,94,3990
LIFECODES,LIFECODES Donor Specific Antibody,United Kingdom,QUEST BIOMEDICAL,94,5851
LIFECODES,LIFECODES LSA MIC,United Kingdom,QUEST BIOMEDICAL,94,7860
LIFECODES,Gen-Probe Fluoroanalyzer,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,4007
LIFECODES,LIFECODES HLA Genotyping,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,7989
LIFECODES,LIFECODES KIR Genotyping,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,4809
LIFECODES,LIFECODES Red Cell Genotyping,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,7697
LIFECODES,LIFECODES Screen & Identification,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,735
LIFECODES,LIFECODES LSA Single Antigen,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,8013
LIFECODES,LIFECODES Donor Specific Antibody,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,6054
LIFECODES,LIFECODES LSA MIC,Former Yugoslavia,ANTISEL Selidis Bros s.a.,95,3865
LIFECODES,Gen-Probe Fluoroanalyzer,Albania,ANTISEL Selidis Bros s.a.,96,3623
LIFECODES,LIFECODES HLA Genotyping,Albania,ANTISEL Selidis Bros s.a.,96,6362
LIFECODES,LIFECODES KIR Genotyping,Albania,ANTISEL Selidis Bros s.a.,96,6715
LIFECODES,LIFECODES Red Cell Genotyping,Albania,ANTISEL Selidis Bros s.a.,96,3207
LIFECODES,LIFECODES Screen & Identification,Albania,ANTISEL Selidis Bros s.a.,96,7795
LIFECODES,LIFECODES LSA Single Antigen,Albania,ANTISEL Selidis Bros s.a.,96,6413
LIFECODES,LIFECODES Donor Specific Antibody,Albania,ANTISEL Selidis Bros s.a.,96,1054
LIFECODES,LIFECODES LSA MIC,Albania,ANTISEL Selidis Bros s.a.,96,6052
LIFECODES,Gen-Probe Fluoroanalyzer,Romania,AMD,97,2983
LIFECODES,LIFECODES HLA Genotyping,Romania,AMD,97,2654
LIFECODES,LIFECODES KIR Genotyping,Romania,AMD,97,2791
LIFECODES,LIFECODES Red Cell Genotyping,Romania,AMD,97,4239
LIFECODES,LIFECODES Screen & Identification,Romania,AMD,97,1751
LIFECODES,LIFECODES LSA Single Antigen,Romania,AMD,97,6891
LIFECODES,LIFECODES Donor Specific Antibody,Romania,AMD,97,2970
LIFECODES,LIFECODES LSA MIC,Romania,AMD,97,2844
LIFECODES,LIFECODES KIR Genotyping,Portugal,SANQUIN REAGENTS,99,950
LIFECODES,LIFECODES KIR Genotyping,Austria,TAIWAN LIFE SUPPORT SYSTEMS INC,137,2764
LIFECODES,LIFECODES LSA MIC,Indonesia,DIAGNOSTICA LONGWOOD s.l.,160,2045
LIFECODES,LIFECODES LSA Single Antigen,South Africa,FujiRebio,216,4180
LIFECODES,LIFECODES HLA Genotyping,Mexico,Modern Laboratory Service Inc.,234,6511
LIFECODES,LIFECODES Red Cell Genotyping,United States,Pro-Gen Diagnostics,264,1840
LIFECODES,LIFECODES LSA Single Antigen,Columbia,Siemens Medical Solutions,312,3800
LIFECODES,LIFECODES LSA Single Antigen,Jordan,Science International,323,4465
LIFECODES,LIFECODES LSA MIC,Algeria,ILEX Medical,641,4776
LIFECODES,LIFECODES HLA Genotyping,Hungary,Reaction Lab,655,6319
LIFECODES,LIFECODES LSA MIC,Italy,Choongwae Pharma,686,1027
LIFECODES,LIFECODES Screen & Identification,South Africa,Diamedica S.I.A.,693,6764
LIFECODES,LIFECODES Donor Specific Antibody,Iraq,Biotech Medical,697,5702
LIFECODES,LIFECODES Screen & Identification,Former Yugoslavia,Pro-Gen Diagnostics,702,735
LIFECODES,LIFECODES LSA Single Antigen,Fyrom,Immunolab Laboratorios C.A.,751,1577
LIFECODES,LIFECODES Donor Specific Antibody,Former Yugoslavia,Medicom,1301,6054
LIFECODES,LIFECODES Screen & Identification,Saudi Arabia,ILEX Biotech CEE,1377,3849
LIFECODES,Gen-Probe Fluoroanalyzer,Columbia,Biosciences SAS,1571,1911
LIFECODES,LIFECODES HLA Genotyping,Columbia,Biosciences SAS,1571,5357
LIFECODES,LIFECODES KIR Genotyping,Columbia,Biosciences SAS,1571,6447
LIFECODES,LIFECODES Red Cell Genotyping,Columbia,Biosciences SAS,1571,441
LIFECODES,LIFECODES Screen & Identification,Columbia,Biosciences SAS,1571,2382
LIFECODES,LIFECODES LSA Single Antigen,Columbia,Biosciences SAS,1571,3800
LIFECODES,LIFECODES Donor Specific Antibody,Columbia,Biosciences SAS,1571,5933
LIFECODES,LIFECODES LSA MIC,Columbia,Biosciences SAS,1571,5560
LIFECODES,Gen-Probe Fluoroanalyzer,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,4864
LIFECODES,LIFECODES HLA Genotyping,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,210
LIFECODES,LIFECODES KIR Genotyping,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,3186
LIFECODES,LIFECODES Red Cell Genotyping,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,1563
LIFECODES,LIFECODES Screen & Identification,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,2741
LIFECODES,LIFECODES LSA Single Antigen,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,139
LIFECODES,LIFECODES Donor Specific Antibody,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,338
LIFECODES,LIFECODES LSA MIC,Kuwait,Bader Sultan & Bros Co. w.l.l.,1572,1814
LIFECODES,Gen-Probe Fluoroanalyzer,Jordan,LeanGene for Medical & Electronic Supplies,1573,4163
LIFECODES,LIFECODES HLA Genotyping,Jordan,LeanGene for Medical & Electronic Supplies,1573,5280
LIFECODES,LIFECODES KIR Genotyping,Jordan,LeanGene for Medical & Electronic Supplies,1573,292
LIFECODES,LIFECODES Red Cell Genotyping,Jordan,LeanGene for Medical & Electronic Supplies,1573,5336
LIFECODES,LIFECODES Screen & Identification,Jordan,LeanGene for Medical & Electronic Supplies,1573,1824
LIFECODES,LIFECODES LSA Single Antigen,Jordan,LeanGene for Medical & Electronic Supplies,1573,4465
LIFECODES,LIFECODES Donor Specific Antibody,Jordan,LeanGene for Medical & Electronic Supplies,1573,7722
LIFECODES,LIFECODES LSA MIC,Jordan,LeanGene for Medical & Electronic Supplies,1573,7912
LIFECODES,LIFECODES Donor Specific Antibody,Qatar,Al-Zahrawi Medical Services Co.,1574,7884
LIFECODES,Gen-Probe Fluoroanalyzer,Qatar,Al-Zahrawi Medical Services Co.,1574,371
LIFECODES,LIFECODES HLA Genotyping,Qatar,Al-Zahrawi Medical Services Co.,1574,1773
LIFECODES,LIFECODES KIR Genotyping,Qatar,Al-Zahrawi Medical Services Co.,1574,2472
LIFECODES,LIFECODES LSA Single Antigen,Qatar,Al-Zahrawi Medical Services Co.,1574,7099
LIFECODES,LIFECODES LSA MIC,Qatar,Al-Zahrawi Medical Services Co.,1574,5193
LIFECODES,LIFECODES Red Cell Genotyping,Qatar,Al-Zahrawi Medical Services Co.,1574,7731
LIFECODES,LIFECODES Screen & Identification,Qatar,Al-Zahrawi Medical Services Co.,1574,4211
LIFECODES,LIFECODES Donor Specific Antibody,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,1336
LIFECODES,Gen-Probe Fluoroanalyzer,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,2304
LIFECODES,LIFECODES HLA Genotyping,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,2703
LIFECODES,LIFECODES KIR Genotyping,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,174
LIFECODES,LIFECODES LSA Single Antigen,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,6661
LIFECODES,LIFECODES LSA MIC,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,6783
LIFECODES,LIFECODES Red Cell Genotyping,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,1727
LIFECODES,LIFECODES Screen & Identification,United Arab Emirates,Al-Zahrawi Medical Services Co.,1575,4010
LIFECODES,LIFECODES Donor Specific Antibody,Bahrain,Al-Zahrawi Medical Services Co.,1576,6312
LIFECODES,Gen-Probe Fluoroanalyzer,Bahrain,Al-Zahrawi Medical Services Co.,1576,2029
LIFECODES,LIFECODES HLA Genotyping,Bahrain,Al-Zahrawi Medical Services Co.,1576,2998
LIFECODES,LIFECODES KIR Genotyping,Bahrain,Al-Zahrawi Medical Services Co.,1576,4263
LIFECODES,LIFECODES LSA Single Antigen,Bahrain,Al-Zahrawi Medical Services Co.,1576,3936
LIFECODES,LIFECODES LSA MIC,Bahrain,Al-Zahrawi Medical Services Co.,1576,6734
LIFECODES,LIFECODES Red Cell Genotyping,Bahrain,Al-Zahrawi Medical Services Co.,1576,3217
LIFECODES,LIFECODES Screen & Identification,Bahrain,Al-Zahrawi Medical Services Co.,1576,2614
LIFECODES,LIFECODES HLA Genotyping,Iraq,Al-Zahrawi Medical Services Co.,1577,7338
LIFECODES,LIFECODES KIR Genotyping,Iraq,Al-Zahrawi Medical Services Co.,1577,3506
LIFECODES,LIFECODES LSA Single Antigen,Iraq,Al-Zahrawi Medical Services Co.,1577,306
LIFECODES,LIFECODES LSA MIC,Iraq,Al-Zahrawi Medical Services Co.,1577,1163
LIFECODES,LIFECODES Red Cell Genotyping,Iraq,Al-Zahrawi Medical Services Co.,1577,593
LIFECODES,LIFECODES Screen & Identification,Iraq,Al-Zahrawi Medical Services Co.,1577,132
LIFECODES,LIFECODES Donor Specific Antibody,Iraq,Al-Zahrawi Medical Services Co.,1577,5702
LIFECODES,Gen-Probe Fluoroanalyzer,Iraq,Al-Zahrawi Medical Services Co.,1577,4875
LIFECODES,LIFECODES Donor Specific Antibody,Australia,Science International,1582,3356
